role,source_split,profile,level,pair_id,condition,space,metric,value
primary,test,continuous,200,15,attack_sweep_continuous,65536,B5_locked_FNR,0.0
primary,test,continuous,200,15,attack_sweep_continuous,65536,B5_locked_J,0.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,entropy_AP,0.3085597568522167
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,unique_ratio_AP,0.30924582846183823
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B2_attack_alert,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B2_benign_trigger,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B2_FNR,0.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B2_J,0.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B5_initial_attack_alert,0.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B5_initial_benign_trigger,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B5_initial_FNR,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B5_initial_J,-1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B5_locked_attack_alert,0.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B5_locked_benign_trigger,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B5_locked_FNR,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,2048,B5_locked_J,-1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,entropy_AP,0.3086991588563272
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,unique_ratio_AP,0.3090478747414434
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B2_attack_alert,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B2_benign_trigger,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B2_FNR,0.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B2_J,0.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B5_initial_attack_alert,0.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B5_initial_benign_trigger,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B5_initial_FNR,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B5_initial_J,-1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B5_locked_attack_alert,0.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B5_locked_benign_trigger,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B5_locked_FNR,1.0
secondary,test,continuous,200,18,attack_dup_sweep_continuous,65536,B5_locked_J,-1.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,entropy_AP,0.3087107473589606
secondary,test,continuous,200,18,attack_fixed_continuous,2048,unique_ratio_AP,0.30887557634241447
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B2_attack_alert,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B2_benign_trigger,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B2_FNR,0.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B2_J,0.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B5_initial_attack_alert,0.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B5_initial_benign_trigger,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B5_initial_FNR,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B5_initial_J,-1.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B5_locked_attack_alert,0.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B5_locked_benign_trigger,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B5_locked_FNR,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,2048,B5_locked_J,-1.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,entropy_AP,0.30880527620195536
secondary,test,continuous,200,18,attack_fixed_continuous,65536,unique_ratio_AP,0.30890170752091717
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B2_attack_alert,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B2_benign_trigger,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B2_FNR,0.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B2_J,0.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B5_initial_attack_alert,0.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B5_initial_benign_trigger,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B5_initial_FNR,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B5_initial_J,-1.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B5_locked_attack_alert,0.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B5_locked_benign_trigger,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B5_locked_FNR,1.0
secondary,test,continuous,200,18,attack_fixed_continuous,65536,B5_locked_J,-1.0
secondary,test,continuous,200,18,attack_random_continuous,2048,entropy_AP,0.5022001718818897
secondary,test,continuous,200,18,attack_random_continuous,2048,unique_ratio_AP,0.4135132020359278
secondary,test,continuous,200,18,attack_random_continuous,2048,B2_attack_alert,1.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B2_benign_trigger,1.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B2_FNR,0.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B2_J,0.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B5_initial_attack_alert,1.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B5_initial_benign_trigger,1.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B5_initial_FNR,0.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B5_initial_J,0.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B5_locked_attack_alert,1.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B5_locked_benign_trigger,1.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B5_locked_FNR,0.0
secondary,test,continuous,200,18,attack_random_continuous,2048,B5_locked_J,0.0
secondary,test,continuous,200,18,attack_random_continuous,65536,entropy_AP,0.5099302445528879
secondary,test,continuous,200,18,attack_random_continuous,65536,unique_ratio_AP,0.4914911243774497
secondary,test,continuous,200,18,attack_random_continuous,65536,B2_attack_alert,1.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B2_benign_trigger,1.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B2_FNR,0.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B2_J,0.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B5_initial_attack_alert,1.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B5_initial_benign_trigger,1.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B5_initial_FNR,0.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B5_initial_J,0.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B5_locked_attack_alert,1.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B5_locked_benign_trigger,1.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B5_locked_FNR,0.0
secondary,test,continuous,200,18,attack_random_continuous,65536,B5_locked_J,0.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,entropy_AP,0.7221640255768602
primary,test,continuous,200,18,attack_sweep_continuous,2048,unique_ratio_AP,0.988471598812236
primary,test,continuous,200,18,attack_sweep_continuous,2048,B2_attack_alert,1.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B2_benign_trigger,1.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B2_FNR,0.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B2_J,0.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B5_initial_attack_alert,1.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B5_initial_benign_trigger,1.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B5_initial_FNR,0.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B5_initial_J,0.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B5_locked_attack_alert,1.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B5_locked_benign_trigger,1.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B5_locked_FNR,0.0
primary,test,continuous,200,18,attack_sweep_continuous,2048,B5_locked_J,0.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,entropy_AP,0.5145655350350916
primary,test,continuous,200,18,attack_sweep_continuous,65536,unique_ratio_AP,0.5660377358490566
primary,test,continuous,200,18,attack_sweep_continuous,65536,B2_attack_alert,1.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B2_benign_trigger,1.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B2_FNR,0.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B2_J,0.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B5_initial_attack_alert,1.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B5_initial_benign_trigger,1.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B5_initial_FNR,0.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B5_initial_J,0.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B5_locked_attack_alert,1.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B5_locked_benign_trigger,1.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B5_locked_FNR,0.0
primary,test,continuous,200,18,attack_sweep_continuous,65536,B5_locked_J,0.0
primary,validation,bursty,24,0,attack_sweep_bursty,2048,entropy_AP,0.5087089348932914
primary,validation,bursty,24,0,attack_sweep_bursty,2048,unique_ratio_AP,0.5226480836236934
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B2_attack_alert,0.4666666666666667
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B2_benign_trigger,0.4666666666666667
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B2_FNR,0.5333333333333333
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B2_J,0.0
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B5_initial_attack_alert,0.4666666666666667
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B5_initial_benign_trigger,0.4666666666666667
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B5_initial_FNR,0.5333333333333333
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B5_initial_J,0.0
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B5_locked_attack_alert,0.0
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B5_locked_benign_trigger,0.0
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B5_locked_FNR,1.0
primary,validation,bursty,24,0,attack_sweep_bursty,2048,B5_locked_J,0.0
primary,validation,bursty,24,0,attack_sweep_bursty,65536,entropy_AP,0.5
primary,validation,bursty,24,0,attack_sweep_bursty,65536,unique_ratio_AP,0.5
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B2_attack_alert,0.4666666666666667
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B2_benign_trigger,0.4666666666666667
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B2_FNR,0.5333333333333333
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B2_J,0.0
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B5_initial_attack_alert,0.4666666666666667
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B5_initial_benign_trigger,0.4666666666666667
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B5_initial_FNR,0.5333333333333333
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B5_initial_J,0.0
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B5_locked_attack_alert,0.0
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B5_locked_benign_trigger,0.0
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B5_locked_FNR,1.0
primary,validation,bursty,24,0,attack_sweep_bursty,65536,B5_locked_J,0.0
primary,validation,bursty,24,9,attack_sweep_bursty,2048,entropy_AP,0.5032127760327444
primary,validation,bursty,24,9,attack_sweep_bursty,2048,unique_ratio_AP,0.5145633986756393
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B2_attack_alert,0.5266666666666666
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B2_benign_trigger,0.5266666666666666
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B2_FNR,0.4733333333333334
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B2_J,0.0
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B5_initial_attack_alert,0.5266666666666666
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B5_initial_benign_trigger,0.5266666666666666
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B5_initial_FNR,0.4733333333333334
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B5_initial_J,0.0
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B5_locked_attack_alert,0.0
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B5_locked_benign_trigger,0.0
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B5_locked_FNR,1.0
primary,validation,bursty,24,9,attack_sweep_bursty,2048,B5_locked_J,0.0
primary,validation,bursty,24,9,attack_sweep_bursty,65536,entropy_AP,0.49999999999999994
primary,validation,bursty,24,9,attack_sweep_bursty,65536,unique_ratio_AP,0.5
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B2_attack_alert,0.5266666666666666
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B2_benign_trigger,0.5266666666666666
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B2_FNR,0.4733333333333334
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B2_J,0.0
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B5_initial_attack_alert,0.5266666666666666
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B5_initial_benign_trigger,0.5266666666666666
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B5_initial_FNR,0.4733333333333334
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B5_initial_J,0.0
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B5_locked_attack_alert,0.0
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B5_locked_benign_trigger,0.0
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B5_locked_FNR,1.0
primary,validation,bursty,24,9,attack_sweep_bursty,65536,B5_locked_J,0.0
primary,validation,bursty,60,0,attack_sweep_bursty,2048,entropy_AP,0.534328088599324
primary,validation,bursty,60,0,attack_sweep_bursty,2048,unique_ratio_AP,0.6394354694619415
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B2_attack_alert,1.0
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B2_benign_trigger,1.0
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B2_FNR,0.0
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B2_J,0.0
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B5_initial_attack_alert,1.0
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B5_initial_benign_trigger,1.0
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B5_initial_FNR,0.0
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B5_initial_J,0.0
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B5_locked_attack_alert,0.4266666666666667
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B5_locked_benign_trigger,0.3933333333333333
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B5_locked_FNR,0.5733333333333333
primary,validation,bursty,60,0,attack_sweep_bursty,2048,B5_locked_J,0.03333333333333338
primary,validation,bursty,60,0,attack_sweep_bursty,65536,entropy_AP,0.5
primary,validation,bursty,60,0,attack_sweep_bursty,65536,unique_ratio_AP,0.5
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B2_attack_alert,1.0
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B2_benign_trigger,1.0
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B2_FNR,0.0
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B2_J,0.0
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B5_initial_attack_alert,1.0
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B5_initial_benign_trigger,1.0
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B5_initial_FNR,0.0
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B5_initial_J,0.0
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B5_locked_attack_alert,0.43333333333333335
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B5_locked_benign_trigger,0.43333333333333335
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B5_locked_FNR,0.5666666666666667
primary,validation,bursty,60,0,attack_sweep_bursty,65536,B5_locked_J,0.0
primary,validation,bursty,60,6,attack_sweep_bursty,2048,entropy_AP,0.5148005791118543
primary,validation,bursty,60,6,attack_sweep_bursty,2048,unique_ratio_AP,0.5678524888345158
primary,validation,bursty,60,6,attack_sweep_bursty,2048,B2_attack_alert,1.0
primary,validation,bursty,60,6,attack_sweep_bursty,2048,B2_benign_trigger,1.0
